trip_id,odometer_after_trip,recorded_at
TRP-00666,225242,2022-09-21 12:11
TRP-00667,225509,2022-09-22 06:09
TRP-00668,169756,2022-09-21 15:15
TRP-00669,376369,2022-09-23 07:02
TRP-00670,323107,2022-09-23 11:41
TRP-00671,323579,2022-09-23 08:09
TRP-00672,279729,2022-09-22 06:07
TRP-00673,243648,2022-09-22 19:03
TRP-00674,244120,2022-09-23 19:00
TRP-00675,226121,2022-09-24 18:22
TRP-00676,186146,2022-09-24 19:40
TRP-00677,186198,2022-09-22 06:47
TRP-00678,376518,2022-09-23 19:05
TRP-00679,323697,2022-09-23 10:21
TRP-00680,324169,2022-09-24 08:48
TRP-00681,303745,2022-09-24 07:48
TRP-00682,304012,2022-09-24 18:39
TRP-00683,304124,2022-09-23 17:48
TRP-00684,304176,2022-09-23 11:55
TRP-00685,280341,2022-09-25 16:45
TRP-00686,244366,2022-09-24 18:51
TRP-00687,169868,2022-09-23 13:32
TRP-00688,170017,2022-09-23 07:03
TRP-00689,170129,2022-09-23 06:08
TRP-00690,401058,2022-09-25 15:10
TRP-00691,401170,2022-09-24 19:24
TRP-00692,376990,2022-09-25 13:47
TRP-00693,377204,2022-09-25 19:49
TRP-00694,353277,2022-09-25 06:39
TRP-00695,324383,2022-09-25 14:24
TRP-00696,304288,2022-09-24 19:02
TRP-00697,304760,2022-09-25 06:26
TRP-00698,305372,2022-09-26 19:08
TRP-00699,280608,2022-09-25 08:51
TRP-00700,170278,2022-09-24 09:34
TRP-00701,353749,2022-09-26 16:26
TRP-00702,324855,2022-09-26 08:24
TRP-00703,280854,2022-09-26 09:36
TRP-00704,265920,2022-09-25 14:52
TRP-00705,266032,2022-09-25 19:56
TRP-00706,244418,2022-09-25 13:34
TRP-00707,244536,2022-09-25 09:33
TRP-00708,401282,2022-09-26 09:53
TRP-00709,353995,2022-09-27 12:51
TRP-00710,244782,2022-09-27 07:08
TRP-00711,245394,2022-09-28 19:03
TRP-00712,246006,2022-09-28 19:50
TRP-00713,186250,2022-09-26 14:55
TRP-00714,186362,2022-09-26 06:32
TRP-00715,186414,2022-09-26 12:58
TRP-00716,186526,2022-09-26 12:14
TRP-00717,170890,2022-09-28 10:05
TRP-00718,401394,2022-09-27 15:08
TRP-00719,401506,2022-09-27 06:38
TRP-00720,377353,2022-09-27 12:01
TRP-00721,354209,2022-09-28 13:12
TRP-00722,266144,2022-09-27 12:27
TRP-00723,266196,2022-09-27 06:08
TRP-00724,226233,2022-09-27 14:08
TRP-00725,377965,2022-09-30 18:41
TRP-00726,378577,2022-09-30 10:54
TRP-00727,354321,2022-09-28 13:53
TRP-00728,305844,2022-09-29 10:45
TRP-00729,305993,2022-09-28 16:32
TRP-00730,281003,2022-09-28 14:53
TRP-00731,226705,2022-09-29 08:25
TRP-00732,226854,2022-09-28 09:45
TRP-00733,171039,2022-09-28 09:50
TRP-00734,379189,2022-10-01 06:46
TRP-00735,324967,2022-09-29 18:43
TRP-00736,306605,2022-10-01 15:33
TRP-00737,306657,2022-09-29 19:10
TRP-00738,281249,2022-09-30 14:00
TRP-00739,246058,2022-09-29 12:51
TRP-00740,246530,2022-09-30 15:44
TRP-00741,266345,2022-09-30 11:23
TRP-00742,246744,2022-10-01 07:00
TRP-00743,247356,2022-10-02 16:17
TRP-00744,227068,2022-10-01 07:41
TRP-00745,171091,2022-09-30 09:26
TRP-00746,401978,2022-10-02 16:57
TRP-00747,402096,2022-10-01 09:31
TRP-00748,306903,2022-10-02 13:35
TRP-00749,247488,2022-10-01 08:16
TRP-00750,187138,2022-10-03 12:34
TRP-00752,266477,2022-10-02 06:14
TRP-00753,227540,2022-10-03 19:33
TRP-00754,325234,2022-10-04 07:10
TRP-00755,307149,2022-10-04 11:48
TRP-00756,281495,2022-10-04 08:04
TRP-00757,267089,2022-10-05 11:04
TRP-00758,267335,2022-10-04 06:48
TRP-00759,247960,2022-10-04 10:30
TRP-00760,227672,2022-10-03 16:52
TRP-00761,187384,2022-10-04 18:36
TRP-00762,402228,2022-10-04 16:33
TRP-00763,354453,2022-10-04 15:28
TRP-00764,354585,2022-10-04 09:56
TRP-00765,325480,2022-10-05 11:49
TRP-00766,281741,2022-10-05 17:10
TRP-00767,281859,2022-10-04 19:55
TRP-00768,248206,2022-10-05 06:11
TRP-00769,227918,2022-10-05 07:27
TRP-00770,228164,2022-10-05 12:16
TRP-00771,228776,2022-10-06 07:54
TRP-00772,187502,2022-10-04 11:52
TRP-00773,171703,2022-10-06 18:59
TRP-00774,325747,2022-10-06 15:59
TRP-00775,307621,2022-10-06 17:51
TRP-00776,282471,2022-10-07 14:40
TRP-00777,248818,2022-10-07 14:52
TRP-00778,228908,2022-10-05 19:13
TRP-00779,187974,2022-10-06 13:31
TRP-00780,188241,2022-10-06 09:23
TRP-00781,379661,2022-10-07 10:40
TRP-00782,267467,2022-10-06 16:47
TRP-00783,249290,2022-10-07 19:24
TRP-00784,188487,2022-10-07 12:04
TRP-00785,188619,2022-10-06 14:31
TRP-00786,189091,2022-10-07 12:11
TRP-00787,379928,2022-10-08 11:03
TRP-00788,307753,2022-10-07 10:41
TRP-00789,249557,2022-10-08 19:33
TRP-00790,250029,2022-10-08 11:57
TRP-00791,250161,2022-10-07 17:55
TRP-00792,229154,2022-10-08 13:58
TRP-00793,402474,2022-10-09 11:24
TRP-00794,380174,2022-10-09 11:11
TRP-00795,380292,2022-10-08 09:54
TRP-00796,354831,2022-10-09 15:26
TRP-00797,326219,2022-10-09 08:53
TRP-00798,229400,2022-10-09 12:09
TRP-00799,229872,2022-10-09 09:12
TRP-00800,402741,2022-10-10 13:30
TRP-00801,380764,2022-10-10 18:32
TRP-00802,250633,2022-10-10 17:34
TRP-00803,250765,2022-10-09 08:37
TRP-00804,230004,2022-10-09 13:57
TRP-00805,172315,2022-10-11 13:47
TRP-00806,172561,2022-10-10 06:44
TRP-00807,402987,2022-10-11 16:10
TRP-00808,307885,2022-10-10 13:43
TRP-00809,282717,2022-10-11 18:59
TRP-00810,189563,2022-10-11 06:13
TRP-00811,190175,2022-10-12 16:00
TRP-00812,172807,2022-10-11 13:35
TRP-00813,403599,2022-10-13 09:32
TRP-00814,355098,2022-10-12 08:09
TRP-00815,326465,2022-10-12 12:57
TRP-00816,308131,2022-10-12 11:52
TRP-00817,308377,2022-10-12 12:26
TRP-00818,282835,2022-10-11 18:57
TRP-00819,267713,2022-10-12 07:23
TRP-00820,267959,2022-10-12 17:17
TRP-00821,251011,2022-10-12 10:15
TRP-00822,230250,2022-10-12 06:12
TRP-00823,190787,2022-10-13 06:11
TRP-00824,403866,2022-10-13 08:20
TRP-00825,381031,2022-10-13 06:19
TRP-00826,308623,2022-10-13 08:59
TRP-00827,282967,2022-10-12 16:54
TRP-00828,268226,2022-10-13 19:37
TRP-00829,268838,2022-10-14 14:40
TRP-00830,251623,2022-10-14 17:12
TRP-00831,230517,2022-10-13 18:36
TRP-00832,231129,2022-10-14 17:20
TRP-00833,404338,2022-10-14 09:07
TRP-00834,381277,2022-10-14 17:10
TRP-00835,355230,2022-10-13 06:28
TRP-00836,355362,2022-10-13 12:07
TRP-00837,309235,2022-10-15 17:44
TRP-00838,283234,2022-10-14 06:30
TRP-00839,283480,2022-10-14 15:42
TRP-00840,252095,2022-10-14 17:44
TRP-00841,172939,2022-10-15 11:19
TRP-00842,173411,2022-10-14 11:44
TRP-00843,404584,2022-10-15 12:48
TRP-00844,326732,2022-10-15 16:46
TRP-00845,309353,2022-10-14 06:23
TRP-00846,283598,2022-10-14 12:56
TRP-00847,283865,2022-10-15 17:48
TRP-00848,231601,2022-10-15 08:43
TRP-00849,231847,2022-10-15 06:47
TRP-00850,404851,2022-10-16 06:34
TRP-00851,381395,2022-10-15 12:05
TRP-00852,327204,2022-10-16 12:12
TRP-00853,309620,2022-10-16 18:53
TRP-00854,284132,2022-10-16 10:35
TRP-00855,252341,2022-10-16 17:46
TRP-00856,232459,2022-10-17 15:27
TRP-00857,233071,2022-10-17 08:14
TRP-00858,191033,2022-10-16 18:33
TRP-00859,173543,2022-10-15 13:16
TRP-00860,173810,2022-10-16 15:10
TRP-00861,381662,2022-10-17 18:27
TRP-00862,355834,2022-10-17 17:58
TRP-00863,327322,2022-10-16 14:49
TRP-00864,252953,2022-10-18 16:50
TRP-00865,233317,2022-10-17 07:44
TRP-00866,174056,2022-10-17 10:24
TRP-00867,327568,2022-10-18 06:58
TRP-00868,284264,2022-10-17 18:57
TRP-00869,284396,2022-10-17 11:03
TRP-00870,253085,2022-10-17 17:45
TRP-00871,253217,2022-10-18 08:42
TRP-00872,253463,2022-10-18 08:24
TRP-00873,356306,2022-10-19 12:24
TRP-00874,327814,2022-10-19 16:18
TRP-00875,284642,2022-10-19 17:00
TRP-00876,233563,2022-10-19 17:49
TRP-00877,233695,2022-10-18 19:45
TRP-00878,191645,2022-10-20 15:00
TRP-00879,192117,2022-10-19 06:18
TRP-00880,174528,2022-10-19 08:55
TRP-00881,404983,2022-10-19 16:10
TRP-00882,382274,2022-10-21 07:09
TRP-00883,382392,2022-10-19 06:57
TRP-00884,310232,2022-10-21 18:06
TRP-00885,310478,2022-10-20 07:33
TRP-00886,285254,2022-10-21 10:37
TRP-00887,253595,2022-10-20 13:05
TRP-00888,233827,2022-10-19 09:57
TRP-00889,192249,2022-10-19 10:42
TRP-00890,175140,2022-10-21 09:28
TRP-00891,405595,2022-10-22 17:54
TRP-00892,406207,2022-10-22 10:28
TRP-00893,310724,2022-10-21 15:28
TRP-00894,310856,2022-10-20 08:19
TRP-00895,285386,2022-10-20 07:56
TRP-00896,192861,2022-10-22 14:17
TRP-00897,175612,2022-10-21 19:45
TRP-00898,328060,2022-10-22 09:07
TRP-00899,311102,2022-10-22 10:30
TRP-00900,311574,2022-10-22 12:00
TRP-00901,253727,2022-10-21 07:20
TRP-00902,234439,2022-10-23 06:16
TRP-00903,175730,2022-10-21 08:10
TRP-00904,176202,2022-10-22 18:15
TRP-00905,176334,2022-10-22 09:22
TRP-00906,382638,2022-10-23 07:53
TRP-00907,383110,2022-10-23 12:24
TRP-00908,383242,2022-10-22 10:26
TRP-00909,356438,2022-10-22 15:25
TRP-00910,312186,2022-10-24 11:00
TRP-00911,312318,2022-10-22 09:50
TRP-00912,312585,2022-10-23 14:33
TRP-00913,176466,2022-10-22 09:22
TRP-00914,383488,2022-10-24 15:27
TRP-00915,383734,2022-10-24 17:58
TRP-00916,383980,2022-10-24 19:00
TRP-00917,328532,2022-10-24 09:27
TRP-00918,312831,2022-10-24 19:23
TRP-00919,268970,2022-10-23 11:05
TRP-00920,254199,2022-10-24 17:47
TRP-00921,254445,2022-10-24 16:18
TRP-00922,254712,2022-10-24 14:08
TRP-00923,193107,2022-10-24 09:18
TRP-00924,176712,2022-10-24 14:36
TRP-00925,177184,2022-10-24 08:57
TRP-00926,356684,2022-10-25 17:48
TRP-00927,312963,2022-10-24 18:00
TRP-00928,254958,2022-10-25 17:26
TRP-00929,177796,2022-10-26 09:51
TRP-00930,406339,2022-10-25 12:38
TRP-00931,328664,2022-10-25 16:21
TRP-00932,313209,2022-10-26 10:10
TRP-00933,285632,2022-10-26 15:39
TRP-00934,255570,2022-10-27 13:52
TRP-00935,234557,2022-10-25 13:23
TRP-00936,234803,2022-10-26 16:22
TRP-00937,235070,2022-10-26 10:26
TRP-00938,178042,2022-10-26 12:00
TRP-00939,328910,2022-10-27 06:46
TRP-00940,329042,2022-10-27 06:44
TRP-00941,313455,2022-10-27 09:43
TRP-00942,285764,2022-10-27 14:03
TRP-00943,285896,2022-10-26 09:58
TRP-00944,286368,2022-10-27 11:49
TRP-00945,256042,2022-10-27 19:06
TRP-00946,193239,2022-10-26 06:54
TRP-00947,356930,2022-10-28 11:58
TRP-00948,313722,2022-10-28 15:56
TRP-00949,286635,2022-10-28 18:30
TRP-00950,287107,2022-10-28 17:51
TRP-00951,235202,2022-10-27 08:23
TRP-00952,193851,2022-10-29 14:06
TRP-00953,178309,2022-10-28 10:53
TRP-00954,384226,2022-10-29 09:37
TRP-00955,357048,2022-10-28 17:32
TRP-00956,329654,2022-10-30 12:34
TRP-00957,330266,2022-10-30 13:31
TRP-00958,287719,2022-10-30 15:51
TRP-00959,287965,2022-10-29 06:52
TRP-00960,235334,2022-10-29 07:09
TRP-00961,194463,2022-10-30 14:01
TRP-00962,178555,2022-10-29 13:56
TRP-00963,384472,2022-10-30 08:56
TRP-00964,330738,2022-10-30 11:57
TRP-00965,331210,2022-10-30 11:21
TRP-00966,331477,2022-10-30 15:34
TRP-00967,331609,2022-10-29 11:08
TRP-00968,288211,2022-10-30 09:56
TRP-00969,269216,2022-10-30 12:10
TRP-00970,256309,2022-10-30 07:06
TRP-00971,235806,2022-10-30 16:55
TRP-00972,179027,2022-10-30 10:21
TRP-00973,331876,2022-10-31 09:57
TRP-00974,314194,2022-10-31 13:37
TRP-00975,179273,2022-10-31 18:58
TRP-00976,406811,2022-11-01 07:56
TRP-00977,314666,2022-11-01 10:52
TRP-00978,288457,2022-11-01 10:43
TRP-00979,288929,2022-11-01 13:08
TRP-00980,269348,2022-10-31 13:47
TRP-00981,269480,2022-10-31 07:20
TRP-00982,256781,2022-11-01 07:27
TRP-00983,235938,2022-11-01 19:35
TRP-00984,194709,2022-11-01 08:38
TRP-00985,179540,2022-11-01 15:44
TRP-00986,407057,2022-11-02 09:54
TRP-00987,357180,2022-11-01 07:26
TRP-00988,314784,2022-11-01 14:22
TRP-00989,269952,2022-11-02 12:45
TRP-00990,236205,2022-11-02 16:33
TRP-00991,195321,2022-11-03 09:49
TRP-00992,195567,2022-11-02 14:35
TRP-00993,357447,2022-11-03 06:27
TRP-00994,332122,2022-11-03 19:58
TRP-00995,236472,2022-11-03 16:13
TRP-00996,237084,2022-11-04 15:55
TRP-00997,385084,2022-11-05 07:18
TRP-00998,332368,2022-11-04 06:30
TRP-00999,289175,2022-11-04 11:14
TRP-01000,257048,2022-11-04 07:08
TRP-01001,195699,2022-11-03 14:30
TRP-01002,179786,2022-11-04 18:37
TRP-01003,180258,2022-11-04 18:40
TRP-01004,407669,2022-11-06 18:40
TRP-01005,385696,2022-11-06 14:47
TRP-01006,357714,2022-11-05 14:26
TRP-01008,315051,2022-11-05 11:45
TRP-01009,270084,2022-11-05 16:26
TRP-01010,237202,2022-11-04 17:44
TRP-01011,237448,2022-11-05 07:41
TRP-01012,154146,2022-11-05 16:17
TRP-01013,154758,2022-11-06 09:24
TRP-01014,358186,2022-11-06 10:20
TRP-01015,332614,2022-11-06 10:35
TRP-01016,333226,2022-11-07 13:40
TRP-01017,333698,2022-11-06 15:40
TRP-01018,237694,2022-11-06 10:49
TRP-01019,237826,2022-11-05 11:17
TRP-01020,237958,2022-11-05 06:43
TRP-01021,238090,2022-11-05 17:29
TRP-01022,180504,2022-11-06 08:00
TRP-01023,181116,2022-11-07 11:04
TRP-01024,155004,2022-11-06 11:19
TRP-01025,155271,2022-11-06 12:10
TRP-01026,155743,2022-11-06 17:45
TRP-01027,156010,2022-11-06 14:21
TRP-01028,333965,2022-11-07 19:36
TRP-01029,334232,2022-11-07 11:59
TRP-01030,315663,2022-11-08 08:50
TRP-01031,289307,2022-11-07 17:36
TRP-01032,289553,2022-11-07 18:10
TRP-01033,270556,2022-11-07 06:05
TRP-01034,181362,2022-11-07 13:19
TRP-01035,156256,2022-11-07 13:57
TRP-01036,408141,2022-11-08 10:00
TRP-01037,386168,2022-11-08 15:07
TRP-01038,386780,2022-11-09 07:18
TRP-01039,386912,2022-11-07 07:01
TRP-01040,358318,2022-11-07 08:48
TRP-01041,334844,2022-11-09 16:21
TRP-01042,335090,2022-11-08 15:17
TRP-01043,315909,2022-11-08 08:13
TRP-01044,316176,2022-11-08 16:23
TRP-01045,289671,2022-11-07 15:17
TRP-01046,289803,2022-11-07 06:05
TRP-01047,257315,2022-11-08 06:22
TRP-01048,238222,2022-11-07 07:23
TRP-01049,238468,2022-11-08 19:31
TRP-01050,408613,2022-11-09 12:44
TRP-01051,387524,2022-11-10 11:42
TRP-01052,358564,2022-11-09 14:21
TRP-01053,335562,2022-11-09 11:04
TRP-01054,336174,2022-11-10 10:19
TRP-01055,316422,2022-11-09 19:11
TRP-01056,316689,2022-11-09 17:03
TRP-01057,270823,2022-11-09 14:36
TRP-01058,257561,2022-11-09 09:12
TRP-01059,196311,2022-11-10 15:08
TRP-01060,181608,2022-11-09 13:20
TRP-01061,358831,2022-11-10 18:00
TRP-01062,336306,2022-11-09 16:05
TRP-01063,316956,2022-11-10 18:50
TRP-01064,289935,2022-11-09 10:42
TRP-01065,257807,2022-11-10 11:53
TRP-01066,238714,2022-11-10 15:54
TRP-01067,196923,2022-11-11 11:26
TRP-01068,197169,2022-11-10 11:05
TRP-01069,156502,2022-11-10 11:11
TRP-01070,387791,2022-11-11 13:14
TRP-01071,336778,2022-11-12 13:33
TRP-01072,336910,2022-11-12 18:45
TRP-01073,258419,2022-11-12 07:15
TRP-01074,258551,2022-11-12 16:32
TRP-01075,258818,2022-11-11 14:23
TRP-01076,238981,2022-11-11 06:26
TRP-01077,239593,2022-11-12 12:46
TRP-01078,239711,2022-11-10 13:45
TRP-01079,388263,2022-11-13 18:22
TRP-01080,388530,2022-11-12 16:52
TRP-01081,337177,2022-11-12 06:46
TRP-01083,258936,2022-11-11 11:40
TRP-01084,197415,2022-11-12 06:36
TRP-01085,181726,2022-11-11 06:43
TRP-01086,388776,2022-11-13 18:36
TRP-01087,317428,2022-11-14 17:38
TRP-01088,317560,2022-11-14 14:14
TRP-01089,290067,2022-11-14 14:25
TRP-01090,197887,2022-11-14 17:03
TRP-01091,198133,2022-11-13 12:08
TRP-01092,181993,2022-11-13 18:37
TRP-01094,317827,2022-11-14 06:48
TRP-01095,317959,2022-11-15 08:00
TRP-01096,290313,2022-11-14 13:42
TRP-01097,270955,2022-11-15 13:20
TRP-01098,239978,2022-11-14 09:06
TRP-01099,240110,2022-11-15 13:08
TRP-01100,182260,2022-11-14 08:06
TRP-01101,337444,2022-11-15 15:29
TRP-01102,318205,2022-11-15 09:04
TRP-01103,318817,2022-11-16 07:32
TRP-01104,319289,2022-11-15 11:13
TRP-01105,259548,2022-11-16 18:34
TRP-01106,389022,2022-11-16 15:07
TRP-01107,337711,2022-11-16 07:31
TRP-01108,290431,2022-11-15 17:47
TRP-01109,271427,2022-11-17 12:37
TRP-01110,259794,2022-11-16 14:05
TRP-01111,259912,2022-11-15 14:15
TRP-01112,260030,2022-11-15 19:27
TRP-01113,198605,2022-11-16 15:46
TRP-01114,182732,2022-11-16 12:29
TRP-01115,156769,2022-11-16 18:08
TRP-01116,389494,2022-11-17 07:37
TRP-01117,389966,2022-11-17 11:10
TRP-01118,338183,2022-11-17 17:50
TRP-01119,182864,2022-11-16 07:13
TRP-01120,390438,2022-11-18 08:31
TRP-01121,359443,2022-11-19 18:41
TRP-01122,271899,2022-11-18 12:10
TRP-01123,240377,2022-11-18 12:06
TRP-01124,198851,2022-11-18 18:20
TRP-01125,359575,2022-11-18 14:51
TRP-01126,338429,2022-11-19 11:20
TRP-01127,338675,2022-11-19 13:45
TRP-01128,319761,2022-11-19 11:51
TRP-01129,290698,2022-11-19 14:12
TRP-01130,290944,2022-11-19 14:21
TRP-01131,198983,2022-11-18 11:49
TRP-01132,182996,2022-11-18 08:35
TRP-01133,183114,2022-11-18 15:00
TRP-01134,157241,2022-11-19 19:48
TRP-01135,409085,2022-11-20 18:00
TRP-01136,390556,2022-11-19 19:00
TRP-01137,338942,2022-11-20 17:56
TRP-01138,291076,2022-11-19 16:49
TRP-01139,260297,2022-11-20 17:01
TRP-01140,260543,2022-11-20 14:18
TRP-01141,183726,2022-11-21 15:32
TRP-01142,184198,2022-11-20 18:09
TRP-01143,184465,2022-11-20 18:35
TRP-01144,359821,2022-11-21 07:57
TRP-01145,339074,2022-11-21 11:16
TRP-01146,291343,2022-11-21 06:51
TRP-01147,240509,2022-11-20 08:01
TRP-01148,199455,2022-11-21 08:25
TRP-01149,184732,2022-11-21 08:19
TRP-01150,157713,2022-11-21 10:57
TRP-01151,157959,2022-11-21 16:50
TRP-01152,391028,2022-11-22 06:43
TRP-01153,360067,2022-11-22 18:48
TRP-01154,339546,2022-11-22 19:31
TRP-01155,272371,2022-11-22 15:11
TRP-01156,260661,2022-11-21 13:20
TRP-01157,199587,2022-11-21 19:13
TRP-01158,199854,2022-11-22 10:42
TRP-01159,185204,2022-11-22 14:29
TRP-01160,185676,2022-11-22 11:06
TRP-01161,391274,2022-11-23 06:20
TRP-01162,319893,2022-11-22 19:38
TRP-01163,272503,2022-11-22 07:02
TRP-01164,240755,2022-11-23 06:46
TRP-01165,240887,2022-11-23 08:00
TRP-01166,199972,2022-11-22 10:39
TRP-01167,200239,2022-11-23 18:26
TRP-01168,186288,2022-11-24 08:56
TRP-01169,158431,2022-11-23 12:56
TRP-01170,360313,2022-11-24 11:22
TRP-01171,339813,2022-11-24 15:21
TRP-01172,320025,2022-11-23 08:45
TRP-01173,291815,2022-11-24 11:15
TRP-01174,291947,2022-11-24 17:56
TRP-01175,186534,2022-11-24 07:48
TRP-01176,186801,2022-11-24 14:25
TRP-01177,391520,2022-11-25 10:07
TRP-01178,339931,2022-11-24 11:11
TRP-01179,340198,2022-11-25 12:19
TRP-01180,292214,2022-11-25 17:29
TRP-01181,272770,2022-11-25 15:31
TRP-01182,187273,2022-11-25 15:06
TRP-01183,340465,2022-11-26 11:28
TRP-01184,340711,2022-11-26 12:00
TRP-01185,320292,2022-11-26 15:39
TRP-01186,320764,2022-11-26 13:08
TRP-01187,360580,2022-11-27 16:24
TRP-01188,341183,2022-11-27 17:42
TRP-01189,321376,2022-11-28 09:52
TRP-01190,241154,2022-11-27 08:01
TRP-01191,241272,2022-11-26 19:42
TRP-01192,200506,2022-11-27 18:20
TRP-01193,187745,2022-11-27 11:51
TRP-01194,292826,2022-11-29 11:27
TRP-01195,292958,2022-11-27 18:07
TRP-01196,241390,2022-11-27 18:34
TRP-01197,200773,2022-11-28 07:30
TRP-01198,200891,2022-11-27 18:45
TRP-01199,391992,2022-11-29 19:13
TRP-01200,392238,2022-11-29 14:29
TRP-01201,272902,2022-11-28 07:38
TRP-01202,260907,2022-11-29 11:19
TRP-01203,188012,2022-11-29 12:19
TRP-01204,188258,2022-11-29 18:29
TRP-01205,158903,2022-11-29 07:42
TRP-01206,159035,2022-11-29 17:20
TRP-01207,360712,2022-11-29 09:20
TRP-01208,321848,2022-11-30 15:54
TRP-01209,322094,2022-11-30 09:26
TRP-01210,322226,2022-11-29 18:56
TRP-01211,273148,2022-11-30 16:19
TRP-01212,273280,2022-12-01 10:03
TRP-01213,201363,2022-11-30 16:04
TRP-01214,188870,2022-12-01 07:51
TRP-01215,159281,2022-11-30 10:26
TRP-01216,322358,2022-12-01 17:00
TRP-01217,201975,2022-12-02 19:57
TRP-01218,189342,2022-12-01 17:02
TRP-01219,159527,2022-12-01 13:28
TRP-01220,189588,2022-12-02 12:48
TRP-01221,341450,2022-12-03 08:51
TRP-01222,322490,2022-12-02 08:34
TRP-01223,322608,2022-12-03 09:49
TRP-01224,322854,2022-12-04 15:46
TRP-01225,241522,2022-12-05 18:44
TRP-01226,241994,2022-12-06 17:17
TRP-01227,189834,2022-12-06 06:58
TRP-01228,341696,2022-12-07 11:15
TRP-01229,323100,2022-12-07 16:34
TRP-01230,293090,2022-12-07 11:40
TRP-01231,293222,2022-12-08 17:32
TRP-01232,242261,2022-12-09 11:39
TRP-01233,242393,2022-12-09 17:59
TRP-01234,242865,2022-12-10 06:40
TRP-01235,190080,2022-12-10 16:49
TRP-01236,409557,2022-12-11 08:12
TRP-01237,261039,2022-12-10 11:36
TRP-01238,159773,2022-12-11 07:16
TRP-01239,160245,2022-12-12 08:11
TRP-01240,410029,2022-12-14 11:55
TRP-01241,190212,2022-12-12 06:10
TRP-01242,323572,2022-12-14 18:55
TRP-01243,273412,2022-12-13 19:13
TRP-01244,273530,2022-12-13 16:28
TRP-01245,261511,2022-12-14 12:51
TRP-01246,323690,2022-12-14 19:26
TRP-01247,190684,2022-12-15 13:41
TRP-01248,341828,2022-12-15 18:18
TRP-01249,323957,2022-12-16 16:24
TRP-01250,324089,2022-12-15 16:03
TRP-01251,242983,2022-12-15 15:13
TRP-01252,324561,2022-12-17 07:26
TRP-01253,410275,2022-12-18 19:03
TRP-01254,261643,2022-12-19 16:36
TRP-01255,243115,2022-12-18 15:30
TRP-01256,342300,2022-12-19 15:15
TRP-01257,261761,2022-12-18 06:53
TRP-01258,160363,2022-12-18 11:13
TRP-01259,342546,2022-12-21 18:20
TRP-01260,190802,2022-12-20 06:38
TRP-01261,324828,2022-12-22 07:52
TRP-01262,324960,2022-12-21 14:01
TRP-01263,325432,2022-12-22 18:51
TRP-01264,190920,2022-12-22 11:06
TRP-01265,410542,2022-12-25 08:05
TRP-01266,392356,2022-12-24 08:11
TRP-01267,262007,2022-12-25 17:07
TRP-01268,342813,2022-12-26 07:49
TRP-01269,191038,2022-12-25 18:42
TRP-01270,191170,2022-12-25 13:09
TRP-01271,160481,2022-12-25 18:54
TRP-01272,191302,2022-12-26 07:49
TRP-01273,202221,2022-12-28 19:24
TRP-01274,343285,2022-12-29 16:55
TRP-01275,325699,2022-12-29 14:36
TRP-01276,202467,2022-12-30 06:36
TRP-01277,191569,2023-01-02 12:42
TRP-01278,343403,2023-01-02 11:39
TRP-01279,343875,2023-01-03 08:00
TRP-01280,262253,2023-01-03 08:25
TRP-01281,160953,2023-01-03 18:57
TRP-01282,293468,2023-01-04 16:11
TRP-01283,243233,2023-01-04 11:57
TRP-01284,243500,2023-01-05 12:36
TRP-01285,202713,2023-01-05 14:52
TRP-01286,262499,2023-01-06 15:17
TRP-01287,192041,2023-01-06 15:30
TRP-01288,392623,2023-01-07 14:08
TRP-01289,410809,2023-01-09 18:06
TRP-01290,411076,2023-01-10 14:59
TRP-01291,273648,2023-01-09 11:53
TRP-01292,243632,2023-01-09 11:06
TRP-01293,192173,2023-01-10 13:10
TRP-01294,161220,2023-01-10 19:56
TRP-01295,262766,2023-01-11 11:05
TRP-01296,411322,2023-01-12 09:04
TRP-01297,202959,2023-01-13 14:34
TRP-01298,360979,2023-01-14 12:37
TRP-01299,262898,2023-01-13 12:54
TRP-01300,244104,2023-01-14 17:20
TRP-01301,361451,2023-01-15 09:37
TRP-01302,325945,2023-01-15 16:25
TRP-01303,411568,2023-01-18 16:27
TRP-01304,293714,2023-01-18 10:45
TRP-01305,293960,2023-01-19 07:21
TRP-01306,203091,2023-01-18 12:04
TRP-01307,361718,2023-01-20 18:04
TRP-01308,294432,2023-01-20 09:15
TRP-01309,326063,2023-01-21 19:51
TRP-01310,411835,2023-01-24 08:13
TRP-01311,361850,2023-01-23 16:51
TRP-01312,244576,2023-01-24 10:22
TRP-01313,274120,2023-01-25 09:00
TRP-01314,344347,2023-01-26 07:22
TRP-01315,344479,2023-01-25 14:42
TRP-01316,326330,2023-01-26 19:10
TRP-01317,203358,2023-01-26 06:21
TRP-01318,344611,2023-01-26 14:46
TRP-01319,345083,2023-01-27 07:13
TRP-01320,192305,2023-01-27 14:17
TRP-01321,192423,2023-01-26 09:08
TRP-01322,192541,2023-01-26 06:53
TRP-01323,412102,2023-01-28 11:18
TRP-01324,362096,2023-01-28 08:30
TRP-01325,326597,2023-01-28 13:02
TRP-01326,263030,2023-01-28 06:45
TRP-01327,263162,2023-01-27 09:00
TRP-01328,203476,2023-01-27 11:49
TRP-01329,192808,2023-01-29 13:11
TRP-01330,294904,2023-01-30 11:05
TRP-01331,203608,2023-01-29 09:43
TRP-01332,192926,2023-01-29 10:40
TRP-01333,161466,2023-01-30 09:41
TRP-01334,295376,2023-01-31 09:28
